measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,rei_id,rei_name,metric_id,metric_name,year,val,upper,lower
YLDs (Years Lived with Disability),71,Australia,2,Female,16,55-59 years,1015,Osteoarthritis knee,108,High body-mass index,1,Number,1996,831.7246361,2242.122001,-74.32832526
YLDs (Years Lived with Disability),71,Australia,3,Both,16,55-59 years,1015,Osteoarthritis knee,108,High body-mass index,1,Number,1996,1426.850133,3783.280425,-135.3398579
YLDs (Years Lived with Disability),71,Australia,1,Male,16,55-59 years,1015,Osteoarthritis knee,108,High body-mass index,2,Percent,1996,0.393406992,0.715274344,-0.039307447
YLDs (Years Lived with Disability),71,Australia,2,Female,16,55-59 years,1015,Osteoarthritis knee,108,High body-mass index,2,Percent,1996,0.400193334,0.728612682,-0.037972348
YLDs (Years Lived with Disability),71,Australia,3,Both,16,55-59 years,1015,Osteoarthritis knee,108,High body-mass index,2,Percent,1996,0.397358967,0.7239124,-0.038504123
YLDs (Years Lived with Disability),71,Australia,1,Male,16,55-59 years,1015,Osteoarthritis knee,108,High body-mass index,3,Rate,1996,145.805115,385.9052745,-15.54947142
YLDs (Years Lived with Disability),71,Australia,2,Female,16,55-59 years,1015,Osteoarthritis knee,108,High body-mass index,3,Rate,1996,208.8845268,563.1005418,-18.66728046
YLDs (Years Lived with Disability),71,Australia,3,Both,16,55-59 years,1015,Osteoarthritis knee,108,High body-mass index,3,Rate,1996,176.9540391,469.1920595,-16.78447789
YLDs (Years Lived with Disability),71,Australia,1,Male,16,55-59 years,1015,Osteoarthritis knee,108,High body-mass index,1,Number,1997,622.7048624,1702.083416,-69.37762082
YLDs (Years Lived with Disability),71,Australia,2,Female,16,55-59 years,1015,Osteoarthritis knee,108,High body-mass index,1,Number,1997,867.9926117,2329.452197,-78.3606443
YLDs (Years Lived with Disability),71,Australia,3,Both,16,55-59 years,1015,Osteoarthritis knee,108,High body-mass index,1,Number,1997,1490.697474,3959.320542,-145.5207861
YLDs (Years Lived with Disability),71,Australia,1,Male,16,55-59 years,1015,Osteoarthritis knee,108,High body-mass index,2,Percent,1997,0.39686404,0.718566092,-0.040275924
YLDs (Years Lived with Disability),71,Australia,2,Female,16,55-59 years,1015,Osteoarthritis knee,108,High body-mass index,2,Percent,1997,0.403668647,0.731447972,-0.038754934
YLDs (Years Lived with Disability),71,Australia,3,Both,16,55-59 years,1015,Osteoarthritis knee,108,High body-mass index,2,Percent,1997,0.400820587,0.72725117,-0.039388693
YLDs (Years Lived with Disability),71,Australia,1,Male,16,55-59 years,1015,Osteoarthritis knee,108,High body-mass index,3,Rate,1997,147.8378636,404.0957298,-16.47110833
YLDs (Years Lived with Disability),71,Australia,2,Female,16,55-59 years,1015,Osteoarthritis knee,108,High body-mass index,3,Rate,1997,211.7273759,568.2177411,-19.11432583
YLDs (Years Lived with Disability),71,Australia,3,Both,16,55-59 years,1015,Osteoarthritis knee,108,High body-mass index,3,Rate,1997,179.3502293,476.3575837,-17.50803687
YLDs (Years Lived with Disability),71,Australia,1,Male,16,55-59 years,1015,Osteoarthritis knee,108,High body-mass index,1,Number,1998,647.7715519,1715.688889,-74.14641423
YLDs (Years Lived with Disability),71,Australia,2,Female,16,55-59 years,1015,Osteoarthritis knee,108,High body-mass index,1,Number,1998,902.3093405,2389.104265,-87.72392783
YLDs (Years Lived with Disability),71,Australia,3,Both,16,55-59 years,1015,Osteoarthritis knee,108,High body-mass index,1,Number,1998,1550.080892,4042.79931,-155.207266
YLDs (Years Lived with Disability),71,Australia,1,Male,16,55-59 years,1015,Osteoarthritis knee,108,High body-mass index,2,Percent,1998,0.400280212,0.721340389,-0.041263296
YLDs (Years Lived with Disability),71,Australia,2,Female,16,55-59 years,1015,Osteoarthritis knee,108,High body-mass index,2,Percent,1998,0.40724684,0.734148799,-0.039547045
YLDs (Years Lived with Disability),71,Australia,3,Both,16,55-59 years,1015,Osteoarthritis knee,108,High body-mass index,2,Percent,1998,0.404311522,0.732018446,-0.040250026
YLDs (Years Lived with Disability),71,Australia,1,Male,16,55-59 years,1015,Osteoarthritis knee,108,High body-mass index,3,Rate,1998,149.5459864,396.0877666,-17.1176067
YLDs (Years Lived with Disability),71,Australia,2,Female,16,55-59 years,1015,Osteoarthritis knee,108,High body-mass index,3,Rate,1998,214.0693602,566.8056382,-20.81215861
YLDs (Years Lived with Disability),71,Australia,3,Both,16,55-59 years,1015,Osteoarthritis knee,108,High body-mass index,3,Rate,1998,181.3677027,473.0290057,-18.160075
YLDs (Years Lived with Disability),71,Australia,1,Male,16,55-59 years,1015,Osteoarthritis knee,108,High body-mass index,1,Number,1999,685.526387,1839.358449,-79.28118638
YLDs (Years Lived with Disability),71,Australia,2,Female,16,55-59 years,1015,Osteoarthritis knee,108,High body-mass index,1,Number,1999,955.1758142,2573.889125,-89.77868844
YLDs (Years Lived with Disability),71,Australia,3,Both,16,55-59 years,1015,Osteoarthritis knee,108,High body-mass index,1,Number,1999,1640.702201,4452.447167,-164.0236009
YLDs (Years Lived with Disability),71,Australia,1,Male,16,55-59 years,1015,Osteoarthritis knee,108,High body-mass index,2,Percent,1999,0.403616144,0.725081565,-0.042153181
YLDs (Years Lived with Disability),71,Australia,2,Female,16,55-59 years,1015,Osteoarthritis knee,108,High body-mass index,2,Percent,1999,0.410769254,0.736834715,-0.040287048
YLDs (Years Lived with Disability),71,Australia,3,Both,16,55-59 years,1015,Osteoarthritis knee,108,High body-mass index,2,Percent,1999,0.40775153,0.735284382,-0.041045673
YLDs (Years Lived with Disability),71,Australia,1,Male,16,55-59 years,1015,Osteoarthritis knee,108,High body-mass index,3,Rate,1999,151.5559882,406.6448683,-17.52746324
YLDs (Years Lived with Disability),71,Australia,2,Female,16,55-59 years,1015,Osteoarthritis knee,108,High body-mass index,3,Rate,1999,216.7686802,584.1213107,-20.37447715
YLDs (Years Lived with Disability),71,Australia,3,Both,16,55-59 years,1015,Osteoarthritis knee,108,High body-mass index,3,Rate,1999,183.7357493,498.6119455,-18.36835423
YLDs (Years Lived with Disability),71,Australia,1,Male,16,55-59 years,1015,Osteoarthritis knee,108,High body-mass index,1,Number,2000,726.161584,1946.380296,-86.61351336
YLDs (Years Lived with Disability),71,Australia,2,Female,16,55-59 years,1015,Osteoarthritis knee,108,High body-mass index,1,Number,2000,1014.976968,2736.562851,-111.5666648
YLDs (Years Lived with Disability),71,Australia,3,Both,16,55-59 years,1015,Osteoarthritis knee,108,High body-mass index,1,Number,2000,1741.138552,4678.602085,-198.0889681
YLDs (Years Lived with Disability),71,Australia,1,Male,16,55-59 years,1015,Osteoarthritis knee,108,High body-mass index,2,Percent,2000,0.406847633,0.728662186,-0.042829196
YLDs (Years Lived with Disability),71,Australia,2,Female,16,55-59 years,1015,Osteoarthritis knee,108,High body-mass index,2,Percent,2000,0.414111174,0.739892693,-0.040913309
YLDs (Years Lived with Disability),71,Australia,3,Both,16,55-59 years,1015,Osteoarthritis knee,108,High body-mass index,2,Percent,2000,0.411041403,0.739024921,-0.04171865
YLDs (Years Lived with Disability),71,Australia,1,Male,16,55-59 years,1015,Osteoarthritis knee,108,High body-mass index,3,Rate,2000,153.7825164,412.1937409,-18.34253468
YLDs (Years Lived with Disability),71,Australia,2,Female,16,55-59 years,1015,Osteoarthritis knee,108,High body-mass index,3,Rate,2000,219.8471701,592.7480303,-24.16568682
YLDs (Years Lived with Disability),71,Australia,3,Both,16,55-59 years,1015,Osteoarthritis knee,108,High body-mass index,3,Rate,2000,186.4425086,500.9884528,-21.21152511
YLDs (Years Lived with Disability),71,Australia,1,Male,16,55-59 years,1015,Osteoarthritis knee,108,High body-mass index,1,Number,2001,771.1771486,2065.987138,-91.42550466
YLDs (Years Lived with Disability),71,Australia,2,Female,16,55-59 years,1015,Osteoarthritis knee,108,High body-mass index,1,Number,2001,1076.025517,2956.168322,-113.0852961
YLDs (Years Lived with Disability),71,Australia,3,Both,16,55-59 years,1015,Osteoarthritis knee,108,High body-mass index,1,Number,2001,1847.202666,5056.993682,-204.4545276
YLDs (Years Lived with Disability),71,Australia,1,Male,16,55-59 years,1015,Osteoarthritis knee,108,High body-mass index,2,Percent,2001,0.410011562,0.733389158,-0.043337015
YLDs (Years Lived with Disability),71,Australia,2,Female,16,55-59 years,1015,Osteoarthritis knee,108,High body-mass index,2,Percent,2001,0.417379395,0.743841736,-0.041421772
YLDs (Years Lived with Disability),71,Australia,3,Both,16,55-59 years,1015,Osteoarthritis knee,108,High body-mass index,2,Percent,2001,0.41426559,0.742475568,-0.042277307
YLDs (Years Lived with Disability),71,Australia,1,Male,16,55-59 years,1015,Osteoarthritis knee,108,High body-mass index,3,Rate,2001,155.8378456,417.4903071,-18.47507243
YLDs (Years Lived with Disability),71,Australia,2,Female,16,55-59 years,1015,Osteoarthritis knee,108,High body-mass index,3,Rate,2001,222.2660053,610.6321024,-23.35912728
YLDs (Years Lived with Disability),71,Australia,3,Both,16,55-59 years,1015,Osteoarthritis knee,108,High body-mass index,3,Rate,2001,188.6874566,516.5601444,-20.88455453
YLDs (Years Lived with Disability),71,Australia,1,Male,16,55-59 years,1015,Osteoarthritis knee,108,High body-mass index,1,Number,2002,844.9875897,2228.934615,-100.7696116
YLDs (Years Lived with Disability),71,Australia,2,Female,16,55-59 years,1015,Osteoarthritis knee,108,High body-mass index,1,Number,2002,1184.598661,3305.443109,-125.7334196
YLDs (Years Lived with Disability),71,Australia,3,Both,16,55-59 years,1015,Osteoarthritis knee,108,High body-mass index,1,Number,2002,2029.586251,5484.376462,-226.3251696
YLDs (Years Lived with Disability),71,Australia,1,Male,16,55-59 years,1015,Osteoarthritis knee,108,High body-mass index,2,Percent,2002,0.413095361,0.738199923,-0.043801252
YLDs (Years Lived with Disability),71,Australia,2,Female,16,55-59 years,1015,Osteoarthritis knee,108,High body-mass index,2,Percent,2002,0.420704741,0.748017267,-0.041869021
YLDs (Years Lived with Disability),71,Australia,3,Both,16,55-59 years,1015,Osteoarthritis knee,108,High body-mass index,2,Percent,2002,0.417485369,0.746696763,-0.042690592
YLDs (Years Lived with Disability),71,Australia,1,Male,16,55-59 years,1015,Osteoarthritis knee,108,High body-mass index,3,Rate,2002,158.2539153,417.447113,-18.87268615
YLDs (Years Lived with Disability),71,Australia,2,Female,16,55-59 years,1015,Osteoarthritis knee,108,High body-mass index,3,Rate,2002,226.0291344,630.7000584,-23.99075479
YLDs (Years Lived with Disability),71,Australia,3,Both,16,55-59 years,1015,Osteoarthritis knee,108,High body-mass index,3,Rate,2002,191.8259433,518.3547571,-21.39107867
YLDs (Years Lived with Disability),71,Australia,1,Male,16,55-59 years,1015,Osteoarthritis knee,108,High body-mass index,1,Number,2003,906.8137072,2431.283554,-102.6534352
YLDs (Years Lived with Disability),71,Australia,2,Female,16,55-59 years,1015,Osteoarthritis knee,108,High body-mass index,1,Number,2003,1273.316394,3385.535848,-137.8253491
YLDs (Years Lived with Disability),71,Australia,3,Both,16,55-59 years,1015,Osteoarthritis knee,108,High body-mass index,1,Number,2003,2180.130101,5867.720555,-240.4787843
YLDs (Years Lived with Disability),71,Australia,1,Male,16,55-59 years,1015,Osteoarthritis knee,108,High body-mass index,2,Percent,2003,0.416131595,0.742394406,-0.044234364
YLDs (Years Lived with Disability),71,Australia,2,Female,16,55-59 years,1015,Osteoarthritis knee,108,High body-mass index,2,Percent,2003,0.423933602,0.752160402,-0.042284388
YLDs (Years Lived with Disability),71,Australia,3,Both,16,55-59 years,1015,Osteoarthritis knee,108,High body-mass index,2,Percent,2003,0.420652082,0.751745457,-0.043061738
YLDs (Years Lived with Disability),71,Australia,1,Male,16,55-59 years,1015,Osteoarthritis knee,108,High body-mass index,3,Rate,2003,160.0607546,429.1433591,-18.11925225
YLDs (Years Lived with Disability),71,Australia,2,Female,16,55-59 years,1015,Osteoarthritis knee,108,High body-mass index,3,Rate,2003,228.4852222,607.5040848,-24.73152444
YLDs (Years Lived with Disability),71,Australia,3,Both,16,55-59 years,1015,Osteoarthritis knee,108,High body-mass index,3,Rate,2003,193.9911715,522.1183746,-21.39815466
YLDs (Years Lived with Disability),71,Australia,1,Male,16,55-59 years,1015,Osteoarthritis knee,108,High body-mass index,1,Number,2004,953.4739299,2491.746788,-111.7431335
YLDs (Years Lived with Disability),71,Australia,2,Female,16,55-59 years,1015,Osteoarthritis knee,108,High body-mass index,1,Number,2004,1344.110491,3688.830114,-139.948779
YLDs (Years Lived with Disability),71,Australia,3,Both,16,55-59 years,1015,Osteoarthritis knee,108,High body-mass index,1,Number,2004,2297.584421,6211.800954,-250.8792262
YLDs (Years Lived with Disability),71,Australia,1,Male,16,55-59 years,1015,Osteoarthritis knee,108,High body-mass index,2,Percent,2004,0.419136024,0.745902624,-0.044650928
YLDs (Years Lived with Disability),71,Australia,2,Female,16,55-59 years,1015,Osteoarthritis knee,108,High body-mass index,2,Percent,2004,0.426893511,0.756087899,-0.042697204
YLDs (Years Lived with Disability),71,Australia,3,Both,16,55-59 years,1015,Osteoarthritis knee,108,High body-mass index,2,Percent,2004,0.423647009,0.753880313,-0.043592008
YLDs (Years Lived with Disability),71,Australia,1,Male,16,55-59 years,1015,Osteoarthritis knee,108,High body-mass index,3,Rate,2004,162.4158539,424.4470347,-19.03445482
YLDs (Years Lived with Disability),71,Australia,2,Female,16,55-59 years,1015,Osteoarthritis knee,108,High body-mass index,3,Rate,2004,231.59507,635.598691,-24.11367777
YLDs (Years Lived with Disability),71,Australia,3,Both,16,55-59 years,1015,Osteoarthritis knee,108,High body-mass index,3,Rate,2004,196.8073562,532.0927978,-21.48990774
YLDs (Years Lived with Disability),71,Australia,1,Male,16,55-59 years,1015,Osteoarthritis knee,108,High body-mass index,1,Number,2005,994.2399708,2609.207538,-110.1368289
YLDs (Years Lived with Disability),71,Australia,2,Female,16,55-59 years,1015,Osteoarthritis knee,108,High body-mass index,1,Number,2005,1414.319662,3751.119882,-150.7939591
YLDs (Years Lived with Disability),71,Australia,3,Both,16,55-59 years,1015,Osteoarthritis knee,108,High body-mass index,1,Number,2005,2408.559633,6398.049298,-260.9263687
YLDs (Years Lived with Disability),71,Australia,1,Male,16,55-59 years,1015,Osteoarthritis knee,108,High body-mass index,2,Percent,2005,0.422116502,0.749716676,-0.04506598
YLDs (Years Lived with Disability),71,Australia,2,Female,16,55-59 years,1015,Osteoarthritis knee,108,High body-mass index,2,Percent,2005,0.429462621,0.760034403,-0.043136801
YLDs (Years Lived with Disability),71,Australia,3,Both,16,55-59 years,1015,Osteoarthritis knee,108,High body-mass index,2,Percent,2005,0.42639417,0.756136604,-0.043904803
YLDs (Years Lived with Disability),71,Australia,1,Male,16,55-59 years,1015,Osteoarthritis knee,108,High body-mass index,3,Rate,2005,163.795948,429.8535916,-18.14447902
YLDs (Years Lived with Disability),71,Australia,2,Female,16,55-59 years,1015,Osteoarthritis knee,108,High body-mass index,3,Rate,2005,234.2735417,621.3504371,-24.97811196
YLDs (Years Lived with Disability),71,Australia,3,Both,16,55-59 years,1015,Osteoarthritis knee,108,High body-mass index,3,Rate,2005,198.9388482,528.4571497,-21.55163217
YLDs (Years Lived with Disability),71,Australia,1,Male,16,55-59 years,1015,Osteoarthritis knee,108,High body-mass index,1,Number,2006,1031.659894,2769.365126,-112.7153886
YLDs (Years Lived with Disability),71,Australia,2,Female,16,55-59 years,1015,Osteoarthritis knee,108,High body-mass index,1,Number,2006,1474.788492,3945.255953,-160.3012284
YLDs (Years Lived with Disability),71,Australia,3,Both,16,55-59 years,1015,Osteoarthritis knee,108,High body-mass index,1,Number,2006,2506.448386,6759.20658,-273.016617
YLDs (Years Lived with Disability),71,Australia,1,Male,16,55-59 years,1015,Osteoarthritis knee,108,High body-mass index,2,Percent,2006,0.42514106,0.75375785,-0.045609605
YLDs (Years Lived with Disability),71,Australia,2,Female,16,55-59 years,1015,Osteoarthritis knee,108,High body-mass index,2,Percent,2006,0.431709842,0.762202279,-0.043664102
YLDs (Years Lived with Disability),71,Australia,3,Both,16,55-59 years,1015,Osteoarthritis knee,108,High body-mass index,2,Percent,2006,0.428970998,0.759159062,-0.044402175
YLDs (Years Lived with Disability),71,Australia,1,Male,16,55-59 years,1015,Osteoarthritis knee,108,High body-mass index,3,Rate,2006,165.5742982,444.4640042,-18.09004254
YLDs (Years Lived with Disability),71,Australia,2,Female,16,55-59 years,1015,Osteoarthritis knee,108,High body-mass index,3,Rate,2006,235.9190113,631.1148267,-25.64307187
YLDs (Years Lived with Disability),71,Australia,3,Both,16,55-59 years,1015,Osteoarthritis knee,108,High body-mass index,3,Rate,2006,200.8042844,541.5142987,-21.87274499
